step 840   psnr 24.250242   loss_mse 0.000013    loss_niqe 8874.245644   loss_pi: 8685.908655   loss_nrqm: 9567.307617   loss_clipiqa: 9937.726562   Q1: 0.999855    SX: 0.011554    SY: 0.011358    Q1_t: 1.000000    SX_t: 0.004445    SY_t: 0.004445
step 850   psnr 24.201740   loss_mse 0.000013    loss_niqe 8842.977063   loss_pi: 8669.911016   loss_nrqm: 9569.622070   loss_clipiqa: 9938.172852   Q1: 0.999839    SX: 0.011574    SY: 0.011368    Q1_t: 1.000000    SX_t: 0.004476    SY_t: 0.004476
step 860   psnr 24.245384   loss_mse 0.000013    loss_niqe 8861.370622   loss_pi: 8674.072147   loss_nrqm: 9571.595703   loss_clipiqa: 9938.606445   Q1: 0.999861    SX: 0.011585    SY: 0.011393    Q1_t: 1.000000    SX_t: 0.004483    SY_t: 0.004483
step 870   psnr 24.278689   loss_mse 0.000013    loss_niqe 8829.458239   loss_pi: 8671.166055   loss_nrqm: 9567.211914   loss_clipiqa: 9938.784180   Q1: 0.999868    SX: 0.011604    SY: 0.011417    Q1_t: 1.000000    SX_t: 0.004482    SY_t: 0.004482
step 880   psnr 24.083668   loss_mse 0.000013    loss_niqe 8851.596388   loss_pi: 8681.185076   loss_nrqm: 9566.618164   loss_clipiqa: 9937.082031   Q1: 0.999865    SX: 0.011532    SY: 0.011344    Q1_t: 1.000000    SX_t: 0.004465    SY_t: 0.004465
step 890   psnr 24.299731   loss_mse 0.000013    loss_niqe 8872.130494   loss_pi: 8685.854743   loss_nrqm: 9566.764648   loss_clipiqa: 9937.620117   Q1: 0.999861    SX: 0.011561    SY: 0.011370    Q1_t: 1.000000    SX_t: 0.004508    SY_t: 0.004508
step 900   psnr 24.250423   loss_mse 0.000013    loss_niqe 8873.507168   loss_pi: 8681.511228   loss_nrqm: 9560.491211   loss_clipiqa: 9936.621094   Q1: 0.999858    SX: 0.011644    SY: 0.011449    Q1_t: 1.000000    SX_t: 0.004579    SY_t: 0.004579
step 910   psnr 24.232311   loss_mse 0.000014    loss_niqe 8880.587118   loss_pi: 8688.357873   loss_nrqm: 9561.797852   loss_clipiqa: 9939.218750   Q1: 0.999862    SX: 0.011592    SY: 0.011401    Q1_t: 1.000000    SX_t: 0.004559    SY_t: 0.004559
step 920   psnr 24.218705   loss_mse 0.000014    loss_niqe 8859.591660   loss_pi: 8683.816582   loss_nrqm: 9564.867188   loss_clipiqa: 9937.313477   Q1: 0.999864    SX: 0.011644    SY: 0.011454    Q1_t: 1.000000    SX_t: 0.004553    SY_t: 0.004553
step 930   psnr 24.249574   loss_mse 0.000014    loss_niqe 8852.764364   loss_pi: 8679.106773   loss_nrqm: 9560.242188   loss_clipiqa: 9936.424805   Q1: 0.999859    SX: 0.011586    SY: 0.011394    Q1_t: 1.000000    SX_t: 0.004594    SY_t: 0.004594
