step 610   psnr 22.447489   loss_mse 0.000015    loss_niqe 8809.383331   loss_pi: 8647.214145   loss_nrqm: 9596.940430   loss_clipiqa: 9944.993164   Q1: 0.999962    SX: 0.013775    SY: 0.013656    Q1_t: 1.000000    SX_t: 0.003178    SY_t: 0.003178
step 620   psnr 22.289961   loss_mse 0.000015    loss_niqe 8783.157695   loss_pi: 8633.085197   loss_nrqm: 9595.360352   loss_clipiqa: 9945.924805   Q1: 0.999963    SX: 0.014110    SY: 0.013990    Q1_t: 1.000000    SX_t: 0.003286    SY_t: 0.003286
step 630   psnr 22.175757   loss_mse 0.000015    loss_niqe 8769.989934   loss_pi: 8627.468525   loss_nrqm: 9594.797852   loss_clipiqa: 9944.061523   Q1: 0.999960    SX: 0.014327    SY: 0.014199    Q1_t: 1.000000    SX_t: 0.003423    SY_t: 0.003423
step 640   psnr 22.157597   loss_mse 0.000015    loss_niqe 8747.246541   loss_pi: 8613.276554   loss_nrqm: 9595.285156   loss_clipiqa: 9939.250000   Q1: 0.999960    SX: 0.014494    SY: 0.014365    Q1_t: 1.000000    SX_t: 0.003643    SY_t: 0.003643
step 650   psnr 22.049729   loss_mse 0.000015    loss_niqe 8746.145362   loss_pi: 8607.794415   loss_nrqm: 9595.873047   loss_clipiqa: 9937.431641   Q1: 0.999953    SX: 0.014056    SY: 0.013920    Q1_t: 1.000000    SX_t: 0.003585    SY_t: 0.003585
step 660   psnr 22.080333   loss_mse 0.000015    loss_niqe 8744.728725   loss_pi: 8609.216488   loss_nrqm: 9595.670898   loss_clipiqa: 9939.992188   Q1: 0.999950    SX: 0.013905    SY: 0.013766    Q1_t: 1.000000    SX_t: 0.003672    SY_t: 0.003672
step 670   psnr 22.067885   loss_mse 0.000015    loss_niqe 8741.970770   loss_pi: 8612.045432   loss_nrqm: 9592.957031   loss_clipiqa: 9937.513672   Q1: 0.999945    SX: 0.014189    SY: 0.014041    Q1_t: 1.000000    SX_t: 0.003881    SY_t: 0.003881
step 680   psnr 21.996584   loss_mse 0.000015    loss_niqe 8748.027588   loss_pi: 8606.192621   loss_nrqm: 9591.641602   loss_clipiqa: 9935.445312   Q1: 0.999938    SX: 0.013533    SY: 0.013383    Q1_t: 1.000000    SX_t: 0.003795    SY_t: 0.003795
step 690   psnr 22.042803   loss_mse 0.000015    loss_niqe 8742.417927   loss_pi: 8610.262325   loss_nrqm: 9590.006836   loss_clipiqa: 9937.436523   Q1: 0.999928    SX: 0.013890    SY: 0.013724    Q1_t: 1.000000    SX_t: 0.003959    SY_t: 0.003959
step 700   psnr 22.094806   loss_mse 0.000015    loss_niqe 8738.352053   loss_pi: 8609.641855   loss_nrqm: 9588.035156   loss_clipiqa: 9934.923828   Q1: 0.999917    SX: 0.014054    SY: 0.013875    Q1_t: 1.000000    SX_t: 0.004050    SY_t: 0.004050
step 710   psnr 22.063849   loss_mse 0.000015    loss_niqe 8751.148401   loss_pi: 8611.286900   loss_nrqm: 9588.346680   loss_clipiqa: 9938.061523   Q1: 0.999907    SX: 0.014034    SY: 0.013844    Q1_t: 1.000000    SX_t: 0.004108    SY_t: 0.004108
step 720   psnr 22.119893   loss_mse 0.000015    loss_niqe 8738.075074   loss_pi: 8602.622517   loss_nrqm: 9586.325195   loss_clipiqa: 9935.507812   Q1: 0.999908    SX: 0.013947    SY: 0.013760    Q1_t: 1.000000    SX_t: 0.004178    SY_t: 0.004178
step 730   psnr 22.071829   loss_mse 0.000015    loss_niqe 8739.960694   loss_pi: 8609.463057   loss_nrqm: 9586.045898   loss_clipiqa: 9935.797852   Q1: 0.999909    SX: 0.013435    SY: 0.013255    Q1_t: 1.000000    SX_t: 0.004160    SY_t: 0.004160
step 740   psnr 22.133834   loss_mse 0.000015    loss_niqe 8743.035539   loss_pi: 8605.818639   loss_nrqm: 9584.962891   loss_clipiqa: 9935.478516   Q1: 0.999903    SX: 0.013816    SY: 0.013625    Q1_t: 1.000000    SX_t: 0.004256    SY_t: 0.004256
step 750   psnr 22.126341   loss_mse 0.000015    loss_niqe 8735.643195   loss_pi: 8600.221989   loss_nrqm: 9585.391602   loss_clipiqa: 9936.509766   Q1: 0.999903    SX: 0.013670    SY: 0.013481    Q1_t: 1.000000    SX_t: 0.004278    SY_t: 0.004278
step 760   psnr 22.217721   loss_mse 0.000016    loss_niqe 8740.058549   loss_pi: 8606.693767   loss_nrqm: 9585.052734   loss_clipiqa: 9936.822266   Q1: 0.999908    SX: 0.013447    SY: 0.013267    Q1_t: 1.000000    SX_t: 0.004345    SY_t: 0.004345
step 770   psnr 22.152955   loss_mse 0.000016    loss_niqe 8739.131049   loss_pi: 8607.406093   loss_nrqm: 9584.784180   loss_clipiqa: 9938.958008   Q1: 0.999906    SX: 0.013032    SY: 0.012855    Q1_t: 1.000000    SX_t: 0.004226    SY_t: 0.004226
step 780   psnr 22.298285   loss_mse 0.000015    loss_niqe 8730.812530   loss_pi: 8599.230000   loss_nrqm: 9584.495117   loss_clipiqa: 9937.591797   Q1: 0.999908    SX: 0.013221    SY: 0.013043    Q1_t: 1.000000    SX_t: 0.004284    SY_t: 0.004284
step 790   psnr 22.302201   loss_mse 0.000015    loss_niqe 8720.157495   loss_pi: 8601.191153   loss_nrqm: 9583.375000   loss_clipiqa: 9936.781250   Q1: 0.999886    SX: 0.013034    SY: 0.012839    Q1_t: 1.000000    SX_t: 0.004259    SY_t: 0.004259
step 800   psnr 22.338379   loss_mse 0.000016    loss_niqe 8716.969016   loss_pi: 8595.844538   loss_nrqm: 9581.634766   loss_clipiqa: 9935.802734   Q1: 0.999916    SX: 0.013173    SY: 0.013003    Q1_t: 1.000000    SX_t: 0.004319    SY_t: 0.004319
step 810   psnr 22.353383   loss_mse 0.000016    loss_niqe 8712.038331   loss_pi: 8600.149718   loss_nrqm: 9580.958008   loss_clipiqa: 9934.756836   Q1: 0.999890    SX: 0.013302    SY: 0.013105    Q1_t: 1.000000    SX_t: 0.004429    SY_t: 0.004429
step 820   psnr 22.402303   loss_mse 0.000016    loss_niqe 8711.200613   loss_pi: 8598.860940   loss_nrqm: 9581.028320   loss_clipiqa: 9936.446289   Q1: 0.999883    SX: 0.013271    SY: 0.013070    Q1_t: 1.000000    SX_t: 0.004422    SY_t: 0.004422
step 830   psnr 22.428491   loss_mse 0.000017    loss_niqe 8719.447097   loss_pi: 8602.007117   loss_nrqm: 9580.904297   loss_clipiqa: 9935.093750   Q1: 0.999882    SX: 0.013182    SY: 0.012982    Q1_t: 1.000000    SX_t: 0.004502    SY_t: 0.004502
step 840   psnr 22.338340   loss_mse 0.000017    loss_niqe 8711.540804   loss_pi: 8598.981098   loss_nrqm: 9580.389648   loss_clipiqa: 9934.631836   Q1: 0.999889    SX: 0.013023    SY: 0.012830    Q1_t: 1.000000    SX_t: 0.004444    SY_t: 0.004444
step 850   psnr 22.436795   loss_mse 0.000017    loss_niqe 8701.386929   loss_pi: 8596.389105   loss_nrqm: 9580.153320   loss_clipiqa: 9933.404297   Q1: 0.999894    SX: 0.013119    SY: 0.012929    Q1_t: 1.000000    SX_t: 0.004558    SY_t: 0.004558
